jobId,sourceJobKey
"job-04458","null|učitelj gradbenih - arhitekturnih predmetov - m/ž|ljubljana, central slovenia"
"job-04468","null|visokošolski/a učitelj/ica za področje gledališka in radijska režija na oddelku za gledališče in radio, katedra za gledališko in radijsko režijo - m/ž|ljubljana, central slovenia"
"job-04474","null|učitelj fizike in matematike - m/ž|ljubljana, central slovenia"
"job-04476","srednja ekonomska sola ljubljana|učitelj računovodstva - m/ž|ljubljana, central slovenia"
"job-04477","null|učitelj angleščine - m/ž|ljubljana, central slovenia"
"job-04480","osnovna šola trzin|učitelj podaljšanega bivanja - m/ž|domžale, central slovenia"
"job-04482","osnovna šola škofljica|učitelj angleščine in učitelj v oddelku podaljšanega bivanja - m/ž|ljubljana, central slovenia"
"job-04485","null|učitelj matematike - m/ž|ljubljana, central slovenia"
"job-04493","null|učitelj vožnje b kategorije in učitelj cpp predpisov - m/ž|ljubljana, central slovenia"
"job-04500","null|visokošolski učitelj - docent (d019008) (m/ž), na oddelku za oblikovanje vizualnih komunikacij, na študijski smeri grafično oblikovanje - m/ž|ljubljana, central slovenia"
"job-04502","univerza v ljubljani|visokošolski učitelj - docent za področje denarja in finance (šifra dm: d019008) - m/ž|ljubljana, central slovenia"
"job-04503","univerza v ljubljani|visokošolski učitelj na oddelku za filozofijo na filozofski fakulteti - m/ž|ljubljana, central slovenia"
"job-04504","univerza v ljubljani|visokošolski učitelj - docent (d019008) ali visokošolski učitelj - izredni profesor (d019007) ali visokošolski učitelj - redni profesor (d019006), katedra za ekologijo in varstvo okolja - m/ž|ljubljana, central slovenia"
"job-04505","univerza v ljubljani|visokošolski učitelj na oddelku za bibliotekarstvo, informacijsko znanost in knjigarstvo na filozofski fakulteti - m/ž|ljubljana, central slovenia"
"job-04506","univerza v ljubljani|visokošolski učitelj na oddelku za psihologijo na filozofski fakulteti - m/ž|ljubljana, central slovenia"
"job-04507","osnovna sola toneta cufarja|učitelj/-ica predmetnega pouka matematike - m/ž|ljubljana, central slovenia"
"job-04508","mjob|učitelj angleščine|ljubljana, central slovenia"
"job-04510","univerza v ljubljani|vf, asistent za področje veterinarske medicine na kliniki za reprodukcijo in velike živali (klinika za prežvekovalce in prašiče)|ljubljana, central slovenia"
"job-04511","univerza v ljubljani|fmf, znanstveni sodelavec|ljubljana, central slovenia"
"job-04512","univerza v ljubljani|fmf, znanstveni sodelavec_b|ljubljana, central slovenia"
"job-04513","univerza v ljubljani|fmf, višji znanstveni sodelavec|ljubljana, central slovenia"
"job-04514","univerza v ljubljani|fmf, asistent z doktoratom|ljubljana, central slovenia"
"job-04527","gimnazija kranj|učitelj geografije v srednji šoli - m/ž|kranj, upper carniola"
"job-04535","prometna sola maribor|učitelj slovenščine - m/ž|maribor, drava"
"job-04537","srednja sola za trzenje in dizajn maribor|učitelj in učitelj praktičnega pouka - m/ž|maribor, drava"
"job-04539","null|logoped ii in učitelj za dodatno strokovno pomoč (logoped) - m/ž|slovenska bistrica, drava"
"job-04540","osnovna sola rada robica limbus|specialni pedagog - m/ž|maribor, drava"
"job-04542","osnovna sola antona askerca velenje|učitelj razrednega pouka - m/ž|velenje, savinja"
"job-04548","null|učitelj razrednega pouka (učitelj v razširjenem programu) - m/ž|šmarje pri jelšah, savinja"
"job-04549","null|učitelj predmetnega pouka (zgodovine in geografije) - m/ž|šmarje pri jelšah, savinja"
"job-04550","osnovna sola frana kocbeka gornji grad|mobilni učitelj za dodatno strokovno pomoč - m/ž|mozirje, savinja"
"job-04552","null|učitelj razrednega ali predmetnega pouka z opravljenim študijskim programom za izpopolnjevanje iz zgodnjega učenja angleščine - m/ž - m/ž|šmarje pri jelšah, savinja"
"job-04553","null|učitelj predmetnega pouka tehnike in tehnologije z dopolnjevanjem (matematika/rap) - m/ž - m/ž|šmarje pri jelšah, savinja"
"job-04556","ekonomska sola novo mesto|učitelj matematike - m/ž|novo mesto, southeast slovenia"
"job-04560","ekonomska sola novo mesto|učitelj naravoslovja - m/ž|novo mesto, southeast slovenia"
"job-04561","ekonomska sola novo mesto|učitelj angleškega jezika - m/ž|novo mesto, southeast slovenia"
"job-04562","ekonomska sola novo mesto|učitelj psihologije - m/ž|novo mesto, southeast slovenia"
"job-04574","osnovna sola podbocje|učitelj matematike - m/ž|krško, lower sava"
"job-04578","null|farmacevt iii (i) - m/ž|kranj, upper carniola"
"job-04593","null|varilec - m/ž|ljubljana, central slovenia"
"job-04602","null|varilec - m/ž|maribor, drava"
"job-04604","null|varilec tig/mag (141/135) za izdelavo in popravilo industrijskih rezervoarjev - m/ž|maribor, drava"
"job-04605","null|varilec tig (141) za montažo cevovodov - m/ž|maribor, drava"
"job-04609","null|varilec - m/ž|metlika, southeast slovenia"
"job-04612","kariera|varilec - m/ž|črnomelj, southeast slovenia"
"job-04615","tips d.o.o. proizvodno in trgovsko podjetje|varilec - m/ž|krško, lower sava"
"job-04616","null|varilec - m/ž|cerknica, inner carniola-karst"
"job-04620","strabag d.o.o.|mehanik/mehaničarka za gradbeno mehanizacijo|lukovica, central slovenia - domžale, central slovenia"
"job-04623","null|mehanik /avtoelektričar - m/ž|ljubljana, central slovenia"
"job-04628","null|mehanik - m/ž|maribor, drava"
"job-04633","null|mehanik - m/ž|celje, savinja"
"job-04634","fis, proizvodnja, trgovina, storitve, d.o.o.|mehanik - m/ž|žalec, savinja"
"job-04638","trimo|ključavničar vzdrževanja m/ž|trebnje, southeast slovenia"
"job-04639","brus d.o.o. transport|mehanik za tovornjake - m/ž|idrija, gorizia"
"job-04640","null|mehanik kmetijske mehanizacije - m/ž|murska sobota, mura"
"job-04644","null|frizer - m/ž|celje, savinja"
