id,JobId,SkillId
js-002162,job-00648,sk-hospitality
js-002163,job-00648,sk-restaurant-service
js-002164,job-00649,sk-student-work
js-002165,job-00649,sk-hospitality
js-002166,job-00649,sk-restaurant-service
js-002167,job-00650,sk-student-work
js-002168,job-00650,sk-hospitality
js-002169,job-00650,sk-restaurant-service
js-002170,job-00651,sk-student-work
js-002171,job-00651,sk-hospitality
js-002172,job-00651,sk-restaurant-service
js-002173,job-00652,sk-student-work
js-002174,job-00652,sk-hospitality
js-002175,job-00652,sk-restaurant-service
js-002176,job-00653,sk-student-work
js-002177,job-00653,sk-hospitality
js-002178,job-00653,sk-restaurant-service
js-002179,job-00653,sk-communication
js-002180,job-00654,sk-student-work
js-002181,job-00654,sk-hospitality
js-002182,job-00654,sk-restaurant-service
js-002188,job-00655,sk-sales
js-002189,job-00655,sk-customer-service
js-002190,job-00656,sk-hospitality
js-002191,job-00656,sk-restaurant-service
js-002200,job-00658,sk-sales
js-002201,job-00658,sk-customer-service
js-002206,job-00659,sk-sales
js-002207,job-00659,sk-customer-service
js-002212,job-00660,sk-sales
js-002213,job-00660,sk-customer-service
js-002216,job-00661,sk-cash-handling
js-002217,job-00661,sk-sales
js-002218,job-00661,sk-customer-service
js-002224,job-00662,sk-sales
js-002225,job-00662,sk-customer-service
js-002230,job-00663,sk-sales
js-002231,job-00663,sk-customer-service
js-002232,job-00664,sk-hospitality
js-002233,job-00664,sk-restaurant-service
js-002234,job-00664,sk-cash-handling
js-002235,job-00664,sk-sales
js-002236,job-00664,sk-customer-service
js-002241,job-00665,sk-sales
js-002242,job-00665,sk-customer-service
js-002243,job-00666,sk-cooking
js-002244,job-00666,sk-food-preparation
js-002245,job-00666,sk-pastry-making
js-002246,job-00667,sk-hospitality
js-002247,job-00667,sk-restaurant-service
js-002248,job-00668,sk-hospitality
js-002249,job-00668,sk-restaurant-service
js-002250,job-00668,sk-cash-handling
js-002251,job-00668,sk-sales
js-002252,job-00668,sk-customer-service
js-002257,job-00669,sk-cash-handling
js-002258,job-00669,sk-sales
js-002259,job-00669,sk-customer-service
js-002264,job-00670,sk-sales
js-002265,job-00670,sk-customer-service
js-002270,job-00671,sk-sales
js-002271,job-00671,sk-customer-service
js-002272,job-00672,sk-social-work
js-002273,job-00672,sk-administration
js-002274,job-00672,sk-hospitality
js-002275,job-00672,sk-restaurant-service
js-002276,job-00672,sk-communication
js-002277,job-00673,sk-hospitality
js-002278,job-00673,sk-restaurant-service
js-002279,job-00674,sk-hospitality
js-002280,job-00674,sk-restaurant-service
js-002285,job-00675,sk-cash-handling
js-002286,job-00675,sk-sales
js-002287,job-00675,sk-customer-service
js-002288,job-00676,sk-hospitality
js-002289,job-00676,sk-restaurant-service
js-002290,job-00676,sk-driving
js-002291,job-00676,sk-slovenian-language
js-002293,job-00677,sk-food-preparation
js-002298,job-00678,sk-sales
js-002299,job-00678,sk-customer-service
js-002300,job-00679,sk-cooking
js-002301,job-00679,sk-food-preparation
js-002302,job-00680,sk-hospitality
js-002303,job-00680,sk-restaurant-service
js-002304,job-00680,sk-cash-handling
js-002305,job-00680,sk-sales
js-002306,job-00680,sk-customer-service
js-002307,job-00681,sk-hospitality
js-002308,job-00681,sk-restaurant-service
js-002309,job-00682,sk-cooking
js-002310,job-00682,sk-food-preparation
js-002311,job-00682,sk-pastry-making
js-002312,job-00683,sk-hospitality
js-002313,job-00683,sk-restaurant-service
js-002314,job-00684,sk-hospitality
js-002315,job-00684,sk-restaurant-service
js-002316,job-00685,sk-cooking
js-002317,job-00685,sk-food-preparation
js-002318,job-00685,sk-hospitality
js-002319,job-00686,sk-cooking
js-002320,job-00686,sk-food-preparation
js-002321,job-00686,sk-hospitality
js-002322,job-00687,sk-cooking
js-002323,job-00687,sk-food-preparation
js-002324,job-00687,sk-hospitality
js-002325,job-00688,sk-cooking
js-002326,job-00688,sk-food-preparation
js-002327,job-00688,sk-hospitality
js-002328,job-00689,sk-hospitality
js-002329,job-00689,sk-restaurant-service
js-002330,job-00690,sk-hospitality
js-002331,job-00690,sk-restaurant-service
js-002332,job-00691,sk-hospitality
js-002333,job-00691,sk-restaurant-service
js-002334,job-00692,sk-hospitality
js-002335,job-00692,sk-restaurant-service
js-002336,job-00692,sk-communication
js-002337,job-00693,sk-hospitality
js-002338,job-00693,sk-restaurant-service
js-002339,job-00693,sk-cash-handling
js-002340,job-00693,sk-sales
js-002341,job-00693,sk-customer-service
js-002342,job-00694,sk-hospitality
js-002343,job-00694,sk-restaurant-service
js-002344,job-00695,sk-hospitality
js-002345,job-00695,sk-restaurant-service
js-002346,job-00696,sk-hospitality
js-002347,job-00696,sk-restaurant-service
js-002348,job-00697,sk-student-work
js-002349,job-00697,sk-hospitality
js-002350,job-00697,sk-restaurant-service
js-002351,job-00698,sk-hospitality
js-002352,job-00698,sk-restaurant-service
js-002357,job-00699,sk-sales
js-002358,job-00699,sk-customer-service
js-002359,job-00700,sk-hospitality
js-002360,job-00700,sk-restaurant-service
js-002361,job-00700,sk-slovenian-language
js-002362,job-00701,sk-cooking
js-002363,job-00701,sk-food-preparation
js-002364,job-00701,sk-dietary-cooking
js-002365,job-00702,sk-hospitality
js-002366,job-00702,sk-restaurant-service
js-002367,job-00703,sk-hospitality
js-002368,job-00703,sk-restaurant-service
js-002369,job-00703,sk-cash-handling
js-002370,job-00703,sk-sales
js-002371,job-00703,sk-customer-service
js-002372,job-00704,sk-hospitality
js-002373,job-00704,sk-restaurant-service
js-002374,job-00704,sk-cash-handling
js-002375,job-00704,sk-sales
js-002376,job-00704,sk-customer-service
js-002379,job-00705,sk-hospitality
js-002381,job-00706,sk-food-preparation
js-002382,job-00706,sk-hospitality
js-002383,job-00707,sk-hospitality
js-002384,job-00707,sk-restaurant-service
js-002385,job-00707,sk-communication
js-002386,job-00708,sk-hospitality
js-002387,job-00708,sk-restaurant-service
js-002388,job-00708,sk-cash-handling
js-002389,job-00708,sk-sales
js-002390,job-00708,sk-customer-service
js-002391,job-00709,sk-hospitality
js-002392,job-00709,sk-restaurant-service
js-002397,job-00710,sk-cash-handling
js-002398,job-00710,sk-sales
js-002399,job-00710,sk-customer-service
js-002400,job-00710,sk-management
js-002401,job-00711,sk-hospitality
js-002402,job-00711,sk-restaurant-service
js-002403,job-00711,sk-communication
js-002404,job-00712,sk-hospitality
js-002405,job-00712,sk-restaurant-service
js-002408,job-00713,sk-hospitality
js-002409,job-00713,sk-restaurant-service
js-002410,job-00714,sk-hospitality
js-002411,job-00714,sk-restaurant-service
js-002412,job-00715,sk-hospitality
js-002413,job-00715,sk-restaurant-service
js-002414,job-00715,sk-communication
js-002415,job-00716,sk-hospitality
js-002416,job-00716,sk-restaurant-service
js-002417,job-00717,sk-hospitality
js-002418,job-00717,sk-restaurant-service
js-002419,job-00717,sk-cash-handling
js-002420,job-00717,sk-sales
js-002421,job-00717,sk-customer-service
js-002422,job-00718,sk-hospitality
js-002423,job-00718,sk-restaurant-service
js-002424,job-00719,sk-hospitality
js-002425,job-00719,sk-restaurant-service
js-002426,job-00720,sk-hospitality
js-002427,job-00720,sk-restaurant-service
js-002428,job-00720,sk-communication
js-002429,job-00721,sk-hospitality
js-002430,job-00721,sk-restaurant-service
js-002431,job-00722,sk-hospitality
js-002432,job-00722,sk-restaurant-service
js-002433,job-00723,sk-student-work
js-002434,job-00723,sk-hospitality
js-002435,job-00723,sk-restaurant-service
js-002436,job-00724,sk-student-work
js-002437,job-00724,sk-hospitality
js-002438,job-00724,sk-restaurant-service
js-002439,job-00724,sk-communication
js-002440,job-00725,sk-student-work
js-002441,job-00725,sk-hospitality
js-002442,job-00725,sk-restaurant-service
js-002443,job-00726,sk-student-work
js-002444,job-00726,sk-hospitality
js-002445,job-00726,sk-restaurant-service
js-002446,job-00727,sk-student-work
js-002447,job-00727,sk-hospitality
js-002448,job-00727,sk-restaurant-service
js-002449,job-00728,sk-hospitality
js-002450,job-00728,sk-restaurant-service
js-002451,job-00728,sk-slovenian-language
js-002452,job-00729,sk-hospitality
js-002453,job-00729,sk-restaurant-service
js-002454,job-00729,sk-english-language
js-002457,job-00730,sk-hospitality
js-002458,job-00730,sk-restaurant-service
js-002459,job-00730,sk-cleaning
js-002464,job-00731,sk-cash-handling
js-002465,job-00731,sk-sales
js-002466,job-00731,sk-customer-service
js-002467,job-00732,sk-hospitality
js-002468,job-00732,sk-restaurant-service
js-002471,job-00734,sk-hospitality
js-002472,job-00734,sk-restaurant-service
js-002473,job-00735,sk-hospitality
js-002474,job-00735,sk-restaurant-service
js-002475,job-00736,sk-hospitality
js-002476,job-00736,sk-restaurant-service
js-002477,job-00737,sk-hospitality
js-002478,job-00737,sk-restaurant-service
js-002479,job-00738,sk-hospitality
js-002480,job-00738,sk-restaurant-service
js-002481,job-00738,sk-communication
js-002484,job-00739,sk-hospitality
js-002485,job-00739,sk-restaurant-service
js-002486,job-00739,sk-sales
js-002487,job-00739,sk-customer-service
js-002488,job-00740,sk-hospitality
js-002489,job-00740,sk-restaurant-service
js-002490,job-00741,sk-hospitality
js-002491,job-00741,sk-restaurant-service
js-002492,job-00742,sk-hospitality
js-002493,job-00742,sk-restaurant-service
js-002494,job-00742,sk-communication
js-002495,job-00743,sk-cooking
js-002496,job-00743,sk-food-preparation
js-002497,job-00743,sk-hospitality
js-002498,job-00744,sk-hospitality
js-002499,job-00744,sk-restaurant-service
js-002500,job-00745,sk-hospitality
js-002501,job-00745,sk-restaurant-service
js-002502,job-00746,sk-student-work
js-002503,job-00746,sk-hospitality
js-002504,job-00746,sk-restaurant-service
js-002510,job-00747,sk-sales
js-002511,job-00747,sk-customer-service
js-002518,job-00749,sk-cash-handling
js-002519,job-00749,sk-sales
js-002520,job-00749,sk-customer-service
js-002521,job-00750,sk-hospitality
js-002522,job-00750,sk-restaurant-service
js-002523,job-00750,sk-slovenian-language
js-002524,job-00751,sk-hospitality
js-002525,job-00751,sk-restaurant-service
js-002526,job-00751,sk-reception-work
js-002527,job-00751,sk-sales
js-002528,job-00751,sk-customer-service
js-002529,job-00752,sk-cooking
js-002530,job-00752,sk-food-preparation
js-002531,job-00753,sk-hospitality
js-002532,job-00753,sk-restaurant-service
js-002533,job-00753,sk-slovenian-language
js-002534,job-00754,sk-hospitality
js-002535,job-00754,sk-restaurant-service
js-002536,job-00754,sk-communication
js-002537,job-00755,sk-hospitality
js-002538,job-00755,sk-restaurant-service
js-002539,job-00755,sk-cleaning
js-002542,job-00756,sk-hospitality
js-002549,job-00759,sk-hospitality
js-002550,job-00759,sk-restaurant-service
js-002551,job-00760,sk-hospitality
js-002552,job-00760,sk-restaurant-service
js-002553,job-00761,sk-hospitality
js-002554,job-00761,sk-restaurant-service
js-002555,job-00761,sk-sales
js-002556,job-00761,sk-customer-service
js-002557,job-00762,sk-hospitality
js-002558,job-00762,sk-restaurant-service
js-002559,job-00762,sk-communication
js-002560,job-00763,sk-hospitality
js-002561,job-00763,sk-restaurant-service
js-002562,job-00764,sk-hospitality
js-002563,job-00764,sk-restaurant-service
js-002564,job-00765,sk-hospitality
js-002565,job-00765,sk-restaurant-service
js-002566,job-00765,sk-communication
js-002567,job-00766,sk-hospitality
js-002568,job-00766,sk-restaurant-service
js-002569,job-00767,sk-hospitality
js-002570,job-00767,sk-restaurant-service
js-002571,job-00768,sk-hospitality
js-002572,job-00768,sk-restaurant-service
js-002573,job-00769,sk-hospitality
js-002574,job-00769,sk-restaurant-service
js-002575,job-00770,sk-hospitality
js-002576,job-00770,sk-restaurant-service
js-002577,job-00770,sk-communication
js-002582,job-00771,sk-sales
js-002583,job-00771,sk-customer-service
js-002584,job-00772,sk-hospitality
js-002585,job-00772,sk-restaurant-service
js-002586,job-00773,sk-hospitality
js-002587,job-00773,sk-restaurant-service
js-002588,job-00774,sk-hospitality
js-002589,job-00774,sk-restaurant-service
js-002590,job-00775,sk-hospitality
js-002591,job-00775,sk-restaurant-service
js-002592,job-00776,sk-hospitality
js-002593,job-00776,sk-restaurant-service
js-002596,job-00778,sk-hospitality
js-002597,job-00778,sk-restaurant-service
js-002598,job-00779,sk-hospitality
js-002599,job-00779,sk-restaurant-service
js-002600,job-00779,sk-reception-work
js-002601,job-00779,sk-communication
js-002602,job-00780,sk-hospitality
js-002603,job-00780,sk-restaurant-service
js-002604,job-00781,sk-hospitality
js-002605,job-00781,sk-restaurant-service
js-002606,job-00782,sk-hospitality
js-002607,job-00782,sk-restaurant-service
js-002608,job-00782,sk-cash-handling
js-002611,job-00783,sk-sales
js-002612,job-00783,sk-customer-service
js-002613,job-00784,sk-sales
js-002614,job-00785,sk-sales
js-002615,job-00786,sk-sales
js-002616,job-00787,sk-sales
js-002617,job-00787,sk-customer-service
js-002618,job-00788,sk-sales
js-002619,job-00788,sk-customer-service
js-002620,job-00789,sk-sales
js-002621,job-00790,sk-sales
js-002622,job-00791,sk-sales
js-002623,job-00792,sk-sales
js-002624,job-00793,sk-sales
js-002625,job-00794,sk-sales
js-002626,job-00795,sk-sales
js-002627,job-00796,sk-sales
js-002628,job-00797,sk-sales
js-002629,job-00798,sk-sales
js-002630,job-00798,sk-driving
js-002631,job-00798,sk-communication
js-002632,job-00799,sk-sales
js-002633,job-00800,sk-sales
js-002634,job-00800,sk-customer-service
js-002635,job-00800,sk-cash-handling
js-002636,job-00801,sk-sales
js-002639,job-00802,sk-sales
js-002640,job-00802,sk-customer-service
js-002641,job-00802,sk-cash-handling
js-002642,job-00802,sk-food-preparation
js-002643,job-00803,sk-sales
js-002647,job-00804,sk-sales
js-002648,job-00804,sk-slovenian-language
js-002649,job-00805,sk-sales
js-002650,job-00806,sk-sales
js-002651,job-00807,sk-sales
js-002652,job-00807,sk-customer-service
js-002653,job-00808,sk-sales
js-002657,job-00809,sk-sales
js-002658,job-00810,sk-sales
js-002659,job-00810,sk-customer-service
js-002661,job-00812,sk-sales
js-002662,job-00812,sk-customer-service
js-002663,job-00813,sk-sales
js-002664,job-00813,sk-communication
js-002665,job-00814,sk-sales
js-002666,job-00815,sk-sales
js-002667,job-00815,sk-customer-service
js-002668,job-00816,sk-sales
js-002669,job-00816,sk-customer-service
js-002670,job-00817,sk-sales
js-002671,job-00817,sk-customer-service
js-002674,job-00818,sk-sales
js-002675,job-00819,sk-sales
js-002676,job-00820,sk-sales
js-002677,job-00821,sk-sales
js-002678,job-00822,sk-sales
js-002679,job-00822,sk-communication
js-002680,job-00823,sk-sales
js-002681,job-00824,sk-student-work
js-002682,job-00824,sk-sales
js-002683,job-00824,sk-communication
js-002686,job-00825,sk-sales
js-002687,job-00825,sk-customer-service
js-002688,job-00825,sk-cash-handling
js-002691,job-00826,sk-sales
js-002692,job-00826,sk-customer-service
js-002693,job-00827,sk-sales
js-002696,job-00828,sk-sales
js-002697,job-00828,sk-customer-service
js-002698,job-00828,sk-cash-handling
js-002699,job-00829,sk-sales
js-002700,job-00829,sk-driving
js-002701,job-00829,sk-truck-driving
js-002702,job-00830,sk-sales
js-002703,job-00830,sk-driving
js-002704,job-00830,sk-truck-driving
js-002705,job-00830,sk-warehouse-operations
js-002708,job-00831,sk-sales
js-002709,job-00831,sk-customer-service
js-002710,job-00831,sk-cash-handling
js-002713,job-00832,sk-sales
js-002714,job-00832,sk-customer-service
js-002715,job-00832,sk-cash-handling
js-002720,job-00833,sk-sales
js-002721,job-00833,sk-customer-service
js-002722,job-00833,sk-cash-handling
js-002723,job-00833,sk-warehouse-operations
js-002727,job-00834,sk-sales
js-002728,job-00834,sk-customer-service
js-002731,job-00835,sk-cooking
js-002732,job-00835,sk-food-preparation
js-002735,job-00836,sk-sales
js-002736,job-00836,sk-customer-service
js-002737,job-00836,sk-cash-handling
js-002740,job-00837,sk-sales
js-002741,job-00837,sk-customer-service
js-002742,job-00837,sk-cash-handling
js-002746,job-00838,sk-sales
js-002747,job-00838,sk-customer-service
js-002748,job-00838,sk-cash-handling
js-002749,job-00839,sk-sales
js-002750,job-00840,sk-sales
js-002751,job-00841,sk-sales
js-002752,job-00841,sk-warehouse-operations
js-002755,job-00842,sk-sales
js-002756,job-00842,sk-customer-service
js-002759,job-00843,sk-sales
js-002760,job-00843,sk-customer-service
js-002761,job-00843,sk-cash-handling
js-002762,job-00844,sk-sales
js-002763,job-00845,sk-sales
js-002767,job-00846,sk-sales
js-002770,job-00847,sk-sales
js-002771,job-00847,sk-customer-service
js-002772,job-00847,sk-cash-handling
js-002773,job-00847,sk-food-preparation
js-002774,job-00848,sk-sales
js-002775,job-00849,sk-sales
js-002776,job-00850,sk-sales
js-002777,job-00851,sk-sales
js-002778,job-00852,sk-sales
js-002779,job-00853,sk-sales
js-002780,job-00853,sk-warehouse-operations
js-002781,job-00854,sk-sales
js-002782,job-00854,sk-customer-service
js-002783,job-00854,sk-cash-handling
js-002784,job-00855,sk-sales
js-002786,job-00856,sk-administration
js-002787,job-00856,sk-sales
js-002788,job-00856,sk-customer-service
js-002789,job-00857,sk-sales
js-002790,job-00857,sk-customer-service
js-002791,job-00857,sk-cash-handling
js-002794,job-00858,sk-sales
js-002795,job-00858,sk-customer-service
js-002796,job-00858,sk-communication
js-002797,job-00859,sk-sales
js-002800,job-00860,sk-sales
js-002801,job-00860,sk-customer-service
js-002802,job-00860,sk-communication
js-002803,job-00861,sk-hospitality
js-002804,job-00861,sk-restaurant-service
js-002805,job-00861,sk-sales
js-002806,job-00861,sk-communication
js-002807,job-00862,sk-cooking
js-002808,job-00862,sk-food-preparation
js-002809,job-00862,sk-pastry-making
js-002812,job-00863,sk-sales
js-002816,job-00863,sk-slovenian-language
js-002819,job-00864,sk-sales
js-002820,job-00864,sk-customer-service
js-002821,job-00864,sk-cash-handling
js-002824,job-00865,sk-sales
js-002825,job-00865,sk-customer-service
js-002829,job-00865,sk-communication
js-002832,job-00866,sk-sales
js-002833,job-00866,sk-customer-service
js-002834,job-00866,sk-cash-handling
js-002837,job-00867,sk-sales
js-002838,job-00867,sk-customer-service
js-002839,job-00867,sk-cash-handling
js-002840,job-00868,sk-sales
js-002841,job-00868,sk-customer-service
js-002844,job-00869,sk-sales
js-002845,job-00869,sk-customer-service
js-002846,job-00869,sk-warehouse-operations
js-002847,job-00870,sk-sales
js-002848,job-00870,sk-customer-service
js-002849,job-00870,sk-cash-handling
js-002850,job-00870,sk-administration
js-002851,job-00871,sk-sales
js-002852,job-00871,sk-customer-service
js-002853,job-00871,sk-cash-handling
js-002854,job-00871,sk-administration
js-002855,job-00872,sk-sales
js-002856,job-00873,sk-sales
js-002857,job-00873,sk-warehouse-operations
js-002859,job-00874,sk-packaging
js-002860,job-00874,sk-quality-control
js-002866,job-00876,sk-sales
js-002867,job-00876,sk-customer-service
js-002868,job-00876,sk-cash-handling
js-002869,job-00876,sk-cleaning
js-002870,job-00877,sk-sales
js-002871,job-00877,sk-customer-service
js-002875,job-00879,sk-sales
js-002876,job-00879,sk-customer-service
js-002879,job-00880,sk-sales
js-002880,job-00881,sk-sales
js-002881,job-00882,sk-sales
js-002882,job-00882,sk-communication
js-002885,job-00883,sk-sales
js-002886,job-00883,sk-customer-service
js-002887,job-00883,sk-cash-handling
js-002888,job-00884,sk-sales
js-002889,job-00884,sk-customer-service
js-002890,job-00884,sk-cash-handling
js-002891,job-00885,sk-sales
js-002892,job-00885,sk-slovenian-language
js-002893,job-00885,sk-english-language
js-002894,job-00885,sk-communication
js-002895,job-00886,sk-sales
js-002896,job-00886,sk-customer-service
js-002897,job-00887,sk-sales
js-002898,job-00887,sk-customer-service
js-002899,job-00887,sk-cash-handling
js-002900,job-00887,sk-food-preparation
js-002901,job-00888,sk-sales
js-002902,job-00888,sk-communication
js-002903,job-00889,sk-sales
js-002904,job-00889,sk-customer-service
js-002905,job-00889,sk-cash-handling
js-002910,job-00890,sk-hospitality
js-002911,job-00890,sk-restaurant-service
js-002912,job-00890,sk-sales
js-002913,job-00890,sk-communication
js-002914,job-00891,sk-sales
js-002915,job-00892,sk-sales
js-002917,job-00893,sk-sales
js-002918,job-00894,sk-sales
js-002919,job-00894,sk-customer-service
js-002920,job-00895,sk-sales
js-002921,job-00895,sk-customer-service
js-002922,job-00895,sk-technical-maintenance
js-002923,job-00895,sk-automotive-repair
js-002924,job-00895,sk-vehicle-diagnostics
js-002925,job-00896,sk-sales
js-002926,job-00896,sk-customer-service
js-002927,job-00896,sk-technical-maintenance
js-002928,job-00896,sk-automotive-repair
js-002929,job-00896,sk-vehicle-diagnostics
js-002930,job-00897,sk-sales
js-002931,job-00898,sk-sales
js-002932,job-00899,sk-sales
js-002935,job-00900,sk-sales
js-002936,job-00900,sk-customer-service
js-002937,job-00900,sk-communication
js-002940,job-00901,sk-sales
js-002941,job-00901,sk-customer-service
js-002942,job-00901,sk-communication
js-002945,job-00902,sk-sales
js-002946,job-00902,sk-customer-service
js-002947,job-00902,sk-cash-handling
js-002950,job-00903,sk-sales
js-002951,job-00903,sk-customer-service
js-002952,job-00903,sk-cash-handling
js-002955,job-00904,sk-sales
js-002956,job-00904,sk-customer-service
js-002957,job-00904,sk-cash-handling
js-002960,job-00905,sk-sales
js-002961,job-00905,sk-customer-service
js-002962,job-00906,sk-sales
js-002963,job-00907,sk-sales
js-002964,job-00908,sk-sales
js-002965,job-00909,sk-sales
js-002966,job-00910,sk-sales
js-002967,job-00910,sk-slovenian-language
js-002968,job-00911,sk-sales
js-002971,job-00912,sk-sales
js-002972,job-00912,sk-customer-service
js-002973,job-00913,sk-sales
js-002976,job-00914,sk-sales
js-002977,job-00914,sk-customer-service
js-002978,job-00914,sk-cash-handling
js-002979,job-00914,sk-food-preparation
js-002980,job-00915,sk-sales
js-002981,job-00915,sk-customer-service
js-002982,job-00915,sk-cash-handling
js-002983,job-00915,sk-food-preparation
js-002984,job-00916,sk-sales
js-002985,job-00917,sk-sales
js-002986,job-00918,sk-sales
js-002989,job-00919,sk-sales
js-002990,job-00919,sk-customer-service
js-002991,job-00919,sk-cash-handling
js-002992,job-00920,sk-sales
js-002993,job-00921,sk-sales
js-002994,job-00922,sk-sales
js-002995,job-00922,sk-customer-service
js-002996,job-00922,sk-microsoft-office
js-002997,job-00922,sk-communication
js-002998,job-00923,sk-sales
js-002999,job-00924,sk-sales
js-003000,job-00925,sk-sales
js-003001,job-00925,sk-customer-service
js-003004,job-00926,sk-sales
js-003005,job-00926,sk-customer-service
js-003008,job-00927,sk-sales
js-003009,job-00928,sk-sales
js-003010,job-00929,sk-sales
js-003011,job-00929,sk-customer-service
js-003012,job-00929,sk-cash-handling
js-003015,job-00930,sk-sales
js-003016,job-00930,sk-customer-service
js-003017,job-00930,sk-cash-handling
js-003019,job-00931,sk-packaging
js-003020,job-00931,sk-quality-control
js-003021,job-00932,sk-sales
js-003022,job-00932,sk-administration
js-003023,job-00932,sk-driving
js-003024,job-00932,sk-truck-driving
js-003025,job-00932,sk-warehouse-operations
js-003026,job-00933,sk-sales
js-003027,job-00933,sk-administration
js-003028,job-00933,sk-driving
js-003029,job-00933,sk-truck-driving
js-003030,job-00933,sk-warehouse-operations
js-003031,job-00934,sk-sales
js-003032,job-00934,sk-warehouse-operations
js-003033,job-00935,sk-sales
js-003034,job-00936,sk-sales
js-003035,job-00936,sk-microsoft-office
js-003036,job-00937,sk-sales
js-003037,job-00937,sk-customer-service
js-003038,job-00937,sk-cash-handling
js-003039,job-00938,sk-sales
js-003040,job-00938,sk-microsoft-office
js-003041,job-00939,sk-sales
js-003042,job-00939,sk-microsoft-office
js-003043,job-00940,sk-sales
js-003044,job-00941,sk-sales
js-003045,job-00942,sk-sales
js-003046,job-00943,sk-sales
js-003047,job-00943,sk-customer-service
js-003048,job-00943,sk-cash-handling
js-003049,job-00943,sk-microsoft-office
js-003050,job-00944,sk-sales
js-003051,job-00944,sk-microsoft-office
js-003052,job-00945,sk-sales
js-003053,job-00945,sk-customer-service
js-003054,job-00945,sk-cash-handling
js-003055,job-00946,sk-sales
js-003056,job-00946,sk-customer-service
js-003057,job-00946,sk-communication
js-003058,job-00947,sk-sales
js-003059,job-00947,sk-warehouse-operations
js-003060,job-00948,sk-sales
js-003061,job-00948,sk-customer-service
js-003064,job-00949,sk-sales
js-003065,job-00949,sk-customer-service
js-003066,job-00949,sk-cash-handling
js-003070,job-00951,sk-sales
js-003071,job-00951,sk-customer-service
js-003072,job-00951,sk-cash-handling
js-003076,job-00952,sk-sales
js-003079,job-00953,sk-sales
js-003080,job-00953,sk-customer-service
js-003081,job-00954,sk-sales
js-003084,job-00955,sk-cash-handling
js-003085,job-00955,sk-sales
js-003086,job-00955,sk-customer-service
js-003087,job-00956,sk-sales
js-003088,job-00956,sk-customer-service
js-003089,job-00956,sk-cash-handling
js-003090,job-00957,sk-sales
js-003093,job-00958,sk-sales
js-003094,job-00958,sk-customer-service
js-003095,job-00958,sk-cash-handling
js-003096,job-00959,sk-sales
js-003097,job-00959,sk-customer-service
js-003098,job-00960,sk-sales
js-003099,job-00960,sk-warehouse-operations
js-003100,job-00961,sk-sales
js-003101,job-00961,sk-customer-service
js-003104,job-00962,sk-sales
js-003107,job-00963,sk-sales
js-003108,job-00963,sk-customer-service
js-003109,job-00963,sk-cash-handling
js-003110,job-00964,sk-sales
js-003111,job-00965,sk-sales
js-003112,job-00966,sk-sales
js-003113,job-00966,sk-construction-work
js-003114,job-00967,sk-sales
js-003118,job-00968,sk-sales
js-003119,job-00968,sk-customer-service
js-003120,job-00968,sk-cash-handling
js-003121,job-00969,sk-sales
js-003122,job-00970,sk-sales
js-003123,job-00970,sk-customer-service
js-003124,job-00971,sk-sales
js-003125,job-00971,sk-customer-service
js-003126,job-00971,sk-cash-handling
js-003127,job-00971,sk-warehouse-operations
js-003128,job-00972,sk-sales
js-003129,job-00972,sk-management
js-003130,job-00973,sk-sales
js-003131,job-00974,sk-sales
js-003132,job-00974,sk-customer-service
js-003133,job-00974,sk-construction-work
js-003134,job-00975,sk-sales
js-003135,job-00976,sk-sales
js-003136,job-00977,sk-sales
js-003137,job-00978,sk-sales
js-003138,job-00979,sk-sales
js-003139,job-00979,sk-microsoft-office
js-003140,job-00980,sk-sales
js-003143,job-00981,sk-sales
js-003144,job-00981,sk-microsoft-office
js-003145,job-00982,sk-sales
js-003146,job-00982,sk-microsoft-office
js-003151,job-00983,sk-sales
js-003152,job-00983,sk-customer-service
js-003153,job-00984,sk-sales
js-003154,job-00984,sk-customer-service
js-003155,job-00984,sk-cash-handling
js-003156,job-00985,sk-sales
js-003157,job-00985,sk-communication
js-003158,job-00986,sk-sales
js-003164,job-00987,sk-sales
js-003165,job-00987,sk-customer-service
js-003166,job-00987,sk-cash-handling
js-003167,job-00988,sk-sales
js-003169,job-00989,sk-administration
js-003171,job-00989,sk-sales
js-003172,job-00989,sk-customer-service
js-003173,job-00989,sk-cash-handling
js-003174,job-00989,sk-food-preparation
js-003175,job-00990,sk-sales
js-003176,job-00990,sk-customer-service
js-003177,job-00990,sk-cash-handling
js-003178,job-00990,sk-english-language
js-003179,job-00991,sk-sales
js-003181,job-00992,sk-sales
js-003182,job-00992,sk-construction-work
js-003183,job-00992,sk-plumbing
js-003184,job-00993,sk-sales
js-003185,job-00994,sk-sales
js-003186,job-00995,sk-sales
js-003187,job-00995,sk-customer-service
js-003188,job-00996,sk-sales
js-003189,job-00996,sk-customer-service
js-003190,job-00997,sk-sales
js-003191,job-00997,sk-customer-service
js-003193,job-00998,sk-sales
js-003194,job-00999,sk-sales
js-003195,job-01000,sk-sales
js-003196,job-01001,sk-sales
js-003197,job-01002,sk-sales
js-003198,job-01003,sk-sales
js-003199,job-01003,sk-construction-work
js-003200,job-01004,sk-sales
js-003201,job-01004,sk-microsoft-office
js-003202,job-01005,sk-sales
js-003203,job-01005,sk-customer-service
js-003204,job-01005,sk-cash-handling
js-003205,job-01006,sk-sales
js-003206,job-01007,sk-sales
